time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2097.565220,0.0627860572,0.0855457726,0.0862480814,0.1438027514
2097.652875,0.0626349974,0.0853199467,0.0860034223,0.1434192359
2097.740531,0.0624841256,0.0850949791,0.0857595882,0.1430373869
2097.828186,0.0623334434,0.0848708668,0.0855165770,0.1426571957
2097.915842,0.0621829526,0.0846476064,0.0852743867,0.1422786538
2098.003497,0.0620326552,0.0844251950,0.0850330153,0.1419017524
2098.091153,0.0618825531,0.0842036295,0.0847924609,0.1415264830
2098.178809,0.0617326484,0.0839829068,0.0845527214,0.1411528370
2098.266464,0.0615829431,0.0837630241,0.0843137950,0.1407808059
2098.354120,0.0614334395,0.0835439783,0.0840756796,0.1404103811
2098.441775,0.0612841398,0.0833257667,0.0838383734,0.1400415542
2098.529431,0.0611350464,0.0831083863,0.0836018744,0.1396743167
2098.617086,0.0609861616,0.0828918345,0.0833661807,0.1393086683
2098.704742,0.0608374878,0.0826761085,0.0831312904,0.1389446343
2098.792398,0.0606890275,0.0824612056,0.0828972017,0.1385821639
2098.880053,0.0605407834,0.0822471232,0.0826639126,0.1382212489
2098.967709,0.0603927579,0.0820338585,0.0824314213,0.1378618808
2099.055364,0.0602449538,0.0818214092,0.0821997259,0.1375040515
2099.143020,0.0600973737,0.0816097725,0.0819688246,0.1371477527
2099.230675,0.0599500203,0.0813989461,0.0817387155,0.1367929760
2099.318331,0.0598028964,0.0811889276,0.0815093968,0.1364397134
2099.405987,0.0596560047,0.0809797144,0.0812808666,0.1360879567
2099.493642,0.0595093482,0.0807713042,0.0810531231,0.1357376977
2099.581298,0.0593629297,0.0805636946,0.0808261644,0.1353889283
2099.668953,0.0592167520,0.0803568834,0.0805999889,0.1350416404
2099.756609,0.0590708181,0.0801508683,0.0803745945,0.1346958259
2099.844264,0.0589251308,0.0799456470,0.0801499796,0.1343514769
2099.931920,0.0587796932,0.0797412174,0.0799261423,0.1340085852
2100.019575,0.0586345081,0.0795375771,0.0797030808,0.1336671430
2100.107231,0.0584895786,0.0793347267,0.0794807932,0.1333271424
2100.194887,0.0583449076,0.0791326694,0.0792592779,0.1329885752
2100.282542,0.0582004980,0.0789313951,0.0790385330,0.1326514338
2100.370198,0.0580563530,0.0787309018,0.0788185568,0.1323157102
2100.457853,0.0579124755,0.0785311875,0.0785993473,0.1319813965
2100.545509,0.0577688684,0.0783322501,0.0783809028,0.1316484851
2100.633164,0.0576255347,0.0781340877,0.0781632216,0.1313169680
2100.720820,0.0574824775,0.0779366983,0.0779463019,0.1309868376
2100.808476,0.0573396996,0.0777400800,0.0777301417,0.1306580862
2100.896131,0.0571972041,0.0775442309,0.0775147395,0.1303307060
2100.983787,0.0570549938,0.0773491491,0.0773000933,0.1300046893
2101.071442,0.0569130717,0.0771548327,0.0770862014,0.1296800286
2101.159098,0.0567714407,0.0769612799,0.0768730620,0.1293567163
2101.246753,0.0566301037,0.0767684888,0.0766606733,0.1290347447
2101.334409,0.0564890635,0.0765764577,0.0764490335,0.1287141063
2101.422065,0.0563483230,0.0763851847,0.0762381408,0.1283947936
2101.509720,0.0562078849,0.0761946680,0.0760279935,0.1280767990
2101.597376,0.0560677520,0.0760049060,0.0758185897,0.1277601505
2101.685031,0.0559279272,0.0758158969,0.0756099276,0.1274448112
2101.772687,0.0557884130,0.0756276389,0.0754020055,0.1271307673
2101.860342,0.0556492121,0.0754401302,0.0751948215,0.1268180114
2101.947998,0.0555103272,0.0752533693,0.0749883739,0.1265065362
2102.035654,0.0553717609,0.0750673544,0.0747826608,0.1261963343
2102.123309,0.0552335157,0.0748820838,0.0745776804,0.1258873985
2102.210965,0.0550955941,0.0746975558,0.0743734313,0.1255797216
2102.298620,0.0549579985,0.0745137688,0.0741699195,0.1252732962
2102.386276,0.0548207314,0.0743307211,0.0739671349,0.1249681152
2102.473931,0.0546837952,0.0741484110,0.0737650758,0.1246641713
2102.561587,0.0545471921,0.0739668369,0.0735637403,0.1243614576
2102.649242,0.0544109244,0.0737859971,0.0733631266,0.1240599667
2102.736898,0.0542749942,0.0736058900,0.0731632328,0.1237596917
2102.824554,0.0541394038,0.0734265140,0.0729640572,0.1234606255
2102.912209,0.0540041552,0.0732478673,0.0727655980,0.1231627611
2102.999865,0.0538692505,0.0730699484,0.0725678531,0.1228660914
2103.087520,0.0537346916,0.0728927556,0.0723708210,0.1225706095
2103.175176,0.0536004804,0.0727162873,0.0721744996,0.1222763084
2103.262831,0.0534666187,0.0725405418,0.0719788871,0.1219831812
2103.350487,0.0533331084,0.0723655175,0.0717839818,0.1216912210
2103.438143,0.0531999512,0.0721912127,0.0715897817,0.1214004210
2103.525798,0.0530671487,0.0720176258,0.0713962850,0.1211107744
2103.613454,0.0529347024,0.0718447551,0.0712034898,0.1208222742
2103.701109,0.0528026140,0.0716725990,0.0710113942,0.1205349139
2103.788765,0.0526708848,0.0715011557,0.0708199965,0.1202486865
2103.876420,0.0525395163,0.0713304237,0.0706292947,0.1199635855
2103.964076,0.0524085097,0.0711604011,0.0704392869,0.1196796040
2104.051732,0.0522778663,0.0709910864,0.0702499712,0.1193967355
2104.139387,0.0521475873,0.0708224777,0.0700613458,0.1191149734
2104.227043,0.0520176737,0.0706545735,0.0698734088,0.1188343109
2104.314698,0.0518881265,0.0704873719,0.0696861583,0.1185547417
2104.402354,0.0517589468,0.0703208712,0.0694995923,0.1182762590
2104.490009,0.0516301353,0.0701550697,0.0693137091,0.1179988747
2104.577665,0.0515016929,0.0699899656,0.0691285066,0.1177225797
2104.665320,0.0513736203,0.0698255571,0.0689439830,0.1174473515
2104.752976,0.0512459182,0.0696618425,0.0687601363,0.1171731835
2104.840632,0.0511185872,0.0694988198,0.0685769646,0.1169000695
2104.928287,0.0509916276,0.0693364874,0.0683944661,0.1166280030
2105.015943,0.0508650400,0.0691748433,0.0682126387,0.1163569777
2105.103598,0.0507388248,0.0690138856,0.0680314805,0.1160869873
2105.191254,0.0506129821,0.0688536126,0.0678509897,0.1158180256
2105.278909,0.0504875122,0.0686940223,0.0676711642,0.1155500862
2105.366565,0.0503624152,0.0685351127,0.0674920021,0.1152831630
2105.454221,0.0502376912,0.0683768821,0.0673135015,0.1150172498
2105.541876,0.0501133401,0.0682193283,0.0671356604,0.1147523403
2105.629532,0.0499893619,0.0680624494,0.0669584769,0.1144884285
2105.717187,0.0498657563,0.0679062435,0.0667819489,0.1142255083
2105.804843,0.0497425232,0.0677507085,0.0666060745,0.1139635736
2105.892498,0.0496196621,0.0675958424,0.0664308518,0.1137026182
2105.980154,0.0494971728,0.0674416431,0.0662562788,0.1134426364
2106.067810,0.0493750546,0.0672881085,0.0660823534,0.1131836219
